,commit_hash,file_path,filename,action,changes
100,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-test/src/test/resources/expected/metricsservice/instances.yml,instances.yml,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, 'instances:'), (17, '  - key: not null'), (18, '    label: not null')]}"
101,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-test/src/test/resources/expected/metricsservice/services.yml,services.yml,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, 'services:'), (17, '  - key: not null'), (18, '    label: istio-dp::e2e::ratings'), (19, '  - key: not null'), (20, '    label: istio-dp::e2e::reviews'), (21, '  - key: not null'), (22, '    label: istio-dp::e2e::productpage'), (23, '  - key: not null'), (24, '    label: istio-dp::e2e::details'), (25, '  - key: not null'), (26, '    label: istio-dp::e2e::istio-ingressgateway'), (27, '  - key: not null'), (28, '    label: istio-dp::e2e::istio-egressgateway')]}"
102,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-test/src/test/resources/expected/metricsservice/topo.yml,topo.yml,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, 'nodes:'), (17, '  - id: not null'), (18, '    name: e2e::reviews'), (19, '    type: null'), (20, '    isReal: true'), (21, '  - id: not null'), (22, '    name: e2e::productpage'), (23, '    isReal: true'), (24, '  - id: not null'), (25, '    name: e2e::details'), (26, '    type: null'), (27, '    isReal: true'), (28, ''), (29, 'calls:'), (30, '  - id: not null'), (31, '    source: ZTJlOjpwcm9kdWN0cGFnZQ==.1'), (32, '    target: ZTJlOjpyZXZpZXdz.1'), (33, '    detectPoints:'), (34, '      - CLIENT'), (35, '  - id: not null'), (36, '    source: ZTJlOjpwcm9kdWN0cGFnZQ==.1'), (37, '    target: ZTJlOjpkZXRhaWxz.1'), (38, '    detectPoints:'), (39, '      - CLIENT')]}"
103,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-test/src/test/resources/expected/nodejs/consumer-endpoints.yml,consumer-endpoints.yml,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, 'endpoints:'), (17, '  - key: not null'), (18, '    label: /users')]}"
104,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-test/src/test/resources/expected/nodejs/consumer-instance-topo.yml,consumer-instance-topo.yml,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, 'nodes:'), (17, '  - id: not null'), (18, '    name: consumer-instance'), (19, '    serviceId: not null'), (20, '    serviceName: consumer'), (21, '    isReal: true'), (22, '  - id: not null'), (23, '    name: not null'), (24, '    serviceId: not null'), (25, '    serviceName: Your_ApplicationName'), (26, '    isReal: true'), (27, 'calls:'), (28, '  - id: not null'), (29, '    source: Y29uc3VtZXI=.1_Y29uc3VtZXItaW5zdGFuY2U='), (30, '    detectPoints:'), (31, '      - CLIENT'), (32, '      - SERVER'), (33, '    target: not null')]}"
105,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-test/src/test/resources/expected/nodejs/consumer-instances.yml,consumer-instances.yml,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, 'instances:'), (17, '  - key: not null'), (18, '    label: not null')]}"
106,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-test/src/test/resources/expected/nodejs/provider-endpoints.yml,provider-endpoints.yml,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, 'endpoints:'), (17, '  - key: not null'), (18, '    label: /users')]}"
107,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-test/src/test/resources/expected/nodejs/provider-instances.yml,provider-instances.yml,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, 'instances:'), (17, '  - key: not null'), (18, '    label: not null')]}"
108,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-test/src/test/resources/expected/nodejs/services.yml,services.yml,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, 'services:'), (17, '  - key: not null'), (18, '    label: provider'), (19, '  - key: not null'), (20, '    label: consumer'), (21, '  - key: not null'), (22, '    label: Your_ApplicationName')]}"
109,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-test/src/test/resources/expected/nodejs/topo.yml,topo.yml,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, 'nodes:'), (17, '  - id: not null'), (18, '    name: User'), (19, '    type: USER'), (20, '    isReal: false'), (21, '  - id: not null'), (22, '    name: consumer'), (23, '    type: http'), (24, '    isReal: true'), (25, '  - id: not null'), (26, '    name: provider'), (27, '    type: Express'), (28, '    isReal: true'), (29, '  - id: not null'), (30, '    name: Your_ApplicationName'), (31, '    type: Tomcat'), (32, '    isReal: true'), (33, 'calls:'), (34, '  - id: not null'), (35, '    source: ${User[0]}'), (36, '    detectPoints:'), (37, '      - SERVER'), (38, '    target: ${consumer[0]}'), (39, '  - id: not null'), (40, '    source: ${consumer[0]}'), (41, '    detectPoints:'), (42, '      - CLIENT'), (43, '      - SERVER'), (44, '    target: ${Your_ApplicationName[0]}'), (45, '  - id: not null'), (46, '    source: ${Your_ApplicationName[0]}'), (47, '    detectPoints:'), (48, '      - CLIENT'), (49, '      - SERVER'), (50, '    target: ${provider[0]}')]}"
